datetime;fecha;hora;prod;wind_speed
2007-04-17 09:00:00;2007-04-17;09:00;6787;7.5
2007-04-17 10:00:00;2007-04-17;10:00;4052;6.1
2007-04-17 11:00:00;2007-04-17;11:00;1387;5.2
2007-04-17 12:00:00;2007-04-17;12:00;1076;4.1
2007-04-17 13:00:00;2007-04-17;13:00;564;3.3
2007-04-17 14:00:00;2007-04-17;14:00;222;3.5
2007-04-17 15:00:00;2007-04-17;15:00;693;4.1
2007-04-17 16:00:00;2007-04-17;16:00;4893;5.6
2007-04-17 17:00:00;2007-04-17;17:00;4277;4.7
2007-04-17 18:00:00;2007-04-17;18:00;3969;5.5
2007-04-17 19:00:00;2007-04-17;19:00;4459;5.4
2007-04-17 20:00:00;2007-04-17;20:00;3689;6.9
2007-04-17 21:00:00;2007-04-17;21:00;8497;10.3
2007-04-17 22:00:00;2007-04-17;22:00;11446;10.5
2007-04-17 23:00:00;2007-04-17;23:00;12477;8.5
2007-04-18 00:00:00;2007-04-18;00:00;6966;4.5
2007-04-18 01:00:00;2007-04-18;01:00;3451;5.5
2007-04-18 02:00:00;2007-04-18;02:00;3720;5.8
2007-04-18 03:00:00;2007-04-18;03:00;5431;6.5
2007-04-18 04:00:00;2007-04-18;04:00;2985;7.3
2007-04-18 05:00:00;2007-04-18;05:00;4687;6.7
2007-04-18 06:00:00;2007-04-18;06:00;4909;6.6
2007-04-18 07:00:00;2007-04-18;07:00;8553;8.5
2007-04-18 08:00:00;2007-04-18;08:00;7960;8.7
2007-04-18 09:00:00;2007-04-18;09:00;11065;6.7
2007-04-18 10:00:00;2007-04-18;10:00;6691;5
2007-04-18 11:00:00;2007-04-18;11:00;1687;4.1
2007-04-18 12:00:00;2007-04-18;12:00;533;3.4
2007-04-18 13:00:00;2007-04-18;13:00;9;3.4
2007-04-18 14:00:00;2007-04-18;14:00;0;1.6
2007-04-18 15:00:00;2007-04-18;15:00;0;1.5
2007-04-18 16:00:00;2007-04-18;16:00;0;3.1
2007-04-18 17:00:00;2007-04-18;17:00;3732;6.4
2007-04-18 18:00:00;2007-04-18;18:00;6027;6.3
2007-04-18 19:00:00;2007-04-18;19:00;6798;6.5
2007-04-18 20:00:00;2007-04-18;20:00;5600;5.3
2007-04-18 21:00:00;2007-04-18;21:00;3579;4.6
2007-04-18 22:00:00;2007-04-18;22:00;3822;6.5
2007-04-18 23:00:00;2007-04-18;23:00;5766;9.6
2007-04-19 00:00:00;2007-04-19;00:00;6383;5
2007-04-19 01:00:00;2007-04-19;01:00;3509;4.8
2007-04-19 02:00:00;2007-04-19;02:00;2050;5.4
2007-04-19 03:00:00;2007-04-19;03:00;1125;4.9
2007-04-19 04:00:00;2007-04-19;04:00;1002;4
2007-04-19 05:00:00;2007-04-19;05:00;1146;4.1
2007-04-19 06:00:00;2007-04-19;06:00;736;2.5
2007-04-19 07:00:00;2007-04-19;07:00;0;2.4
2007-04-19 08:00:00;2007-04-19;08:00;630;4.5
2007-04-19 09:00:00;2007-04-19;09:00;1359;3.8
2007-04-19 10:00:00;2007-04-19;10:00;609;3.4
2007-04-19 11:00:00;2007-04-19;11:00;183;1.5
2007-04-19 12:00:00;2007-04-19;12:00;0;2.7
2007-04-19 13:00:00;2007-04-19;13:00;156;4.2
2007-04-19 14:00:00;2007-04-19;14:00;2176;6.1
2007-04-19 15:00:00;2007-04-19;15:00;4709;4.8
2007-04-19 16:00:00;2007-04-19;16:00;2923;5.5
2007-04-19 17:00:00;2007-04-19;17:00;3970;4.4
2007-04-19 18:00:00;2007-04-19;18:00;3982;4.5
2007-04-19 19:00:00;2007-04-19;19:00;785;3.1
2007-04-19 20:00:00;2007-04-19;20:00;1414;3.6
2007-04-19 21:00:00;2007-04-19;21:00;4423;5.5
2007-04-19 22:00:00;2007-04-19;22:00;6094;4.5
2007-04-19 23:00:00;2007-04-19;23:00;5894;6.1
2007-04-20 00:00:00;2007-04-20;00:00;2306;4.5
2007-04-20 01:00:00;2007-04-20;01:00;1625;5.6
2007-04-20 02:00:00;2007-04-20;02:00;1308;3.1
2007-04-20 03:00:00;2007-04-20;03:00;2;0.3
2007-04-20 04:00:00;2007-04-20;04:00;0;2.7
2007-04-20 05:00:00;2007-04-20;05:00;11;2.5
2007-04-20 06:00:00;2007-04-20;06:00;350;2.3
2007-04-20 07:00:00;2007-04-20;07:00;51;2.3
2007-04-20 08:00:00;2007-04-20;08:00;0;2.6
2007-04-20 09:00:00;2007-04-20;09:00;0;0.2
2007-04-20 10:00:00;2007-04-20;10:00;0;0.5
2007-04-20 11:00:00;2007-04-20;11:00;0;1.7
2007-04-20 12:00:00;2007-04-20;12:00;0;2.7
2007-04-20 13:00:00;2007-04-20;13:00;0;3
2007-04-20 14:00:00;2007-04-20;14:00;0;2.2
2007-04-20 15:00:00;2007-04-20;15:00;0;2.3
2007-04-20 16:00:00;2007-04-20;16:00;0;2.4
2007-04-20 17:00:00;2007-04-20;17:00;351;6.6
2007-04-20 18:00:00;2007-04-20;18:00;5774;6.2
2007-04-20 19:00:00;2007-04-20;19:00;4968;5.8
2007-04-20 20:00:00;2007-04-20;20:00;5265;5.5
2007-04-20 21:00:00;2007-04-20;21:00;2098;6.1
2007-04-20 22:00:00;2007-04-20;22:00;2855;7.4
2007-04-20 23:00:00;2007-04-20;23:00;2167;5
2007-04-21 00:00:00;2007-04-21;00:00;1584;5.6
2007-04-21 01:00:00;2007-04-21;01:00;1681;3.2
2007-04-21 02:00:00;2007-04-21;02:00;9;2.8
2007-04-21 03:00:00;2007-04-21;03:00;0;1.5
2007-04-21 04:00:00;2007-04-21;04:00;96;4.2
2007-04-21 05:00:00;2007-04-21;05:00;1517;5.7
2007-04-21 06:00:00;2007-04-21;06:00;758;4.5
2007-04-21 07:00:00;2007-04-21;07:00;1378;5.1
2007-04-21 08:00:00;2007-04-21;08:00;2459;4.7
2007-04-21 09:00:00;2007-04-21;09:00;1692;4.6
2007-04-21 10:00:00;2007-04-21;10:00;969;4.7
2007-04-21 11:00:00;2007-04-21;11:00;18;0.9
2007-04-21 12:00:00;2007-04-21;12:00;0;2.4
2007-04-21 13:00:00;2007-04-21;13:00;1;2.8
2007-04-21 14:00:00;2007-04-21;14:00;2;2.4
2007-04-21 15:00:00;2007-04-21;15:00;2;3.8
2007-04-21 16:00:00;2007-04-21;16:00;1212;4.3
2007-04-21 17:00:00;2007-04-21;17:00;3095;5.6
2007-04-21 18:00:00;2007-04-21;18:00;7036;7.7
2007-04-21 19:00:00;2007-04-21;19:00;14262;8.4
2007-04-21 20:00:00;2007-04-21;20:00;10003;9.2
2007-04-21 21:00:00;2007-04-21;21:00;11471;6.7
2007-04-21 22:00:00;2007-04-21;22:00;11178;5
2007-04-21 23:00:00;2007-04-21;23:00;10643;7.7
2007-04-22 00:00:00;2007-04-22;00:00;10749;5.8
2007-04-22 01:00:00;2007-04-22;01:00;6787;3.6
2007-04-22 02:00:00;2007-04-22;02:00;2847;4.8
2007-04-22 03:00:00;2007-04-22;03:00;5806;4.5
2007-04-22 04:00:00;2007-04-22;04:00;6441;4.7
2007-04-22 05:00:00;2007-04-22;05:00;7155;7.2
2007-04-22 06:00:00;2007-04-22;06:00;3676;4.8
2007-04-22 07:00:00;2007-04-22;07:00;3580;5.6
2007-04-22 08:00:00;2007-04-22;08:00;5060;6.6
2007-04-22 09:00:00;2007-04-22;09:00;13002;7.7
2007-04-22 10:00:00;2007-04-22;10:00;17673;7.4
2007-04-22 11:00:00;2007-04-22;11:00;11340;7.8
2007-04-22 12:00:00;2007-04-22;12:00;3925;3.3
2007-04-22 13:00:00;2007-04-22;13:00;923;3.8
2007-04-22 14:00:00;2007-04-22;14:00;1343;4.4
2007-04-22 15:00:00;2007-04-22;15:00;637;2.8
2007-04-22 16:00:00;2007-04-22;16:00;58;3.3
2007-04-22 17:00:00;2007-04-22;17:00;1004;4.9
2007-04-22 18:00:00;2007-04-22;18:00;6049;7
2007-04-22 19:00:00;2007-04-22;19:00;8074;6.6
2007-04-22 20:00:00;2007-04-22;20:00;6781;8.2
2007-04-22 21:00:00;2007-04-22;21:00;8213;5.5
2007-04-22 22:00:00;2007-04-22;22:00;9467;7.9
2007-04-22 23:00:00;2007-04-22;23:00;13607;7.8
2007-04-23 00:00:00;2007-04-23;00:00;8543;6.7
2007-04-23 01:00:00;2007-04-23;01:00;2787;4.8
2007-04-23 02:00:00;2007-04-23;02:00;1119;3.4
2007-04-23 03:00:00;2007-04-23;03:00;170;3
2007-04-23 04:00:00;2007-04-23;04:00;164;2.6
2007-04-23 05:00:00;2007-04-23;05:00;0;2.4
2007-04-23 06:00:00;2007-04-23;06:00;0;2.6
2007-04-23 07:00:00;2007-04-23;07:00;0;1.6
2007-04-23 08:00:00;2007-04-23;08:00;0;2.2
2007-04-23 09:00:00;2007-04-23;09:00;0;2.6
2007-04-23 10:00:00;2007-04-23;10:00;234;4.1
2007-04-23 11:00:00;2007-04-23;11:00;439;3.6
2007-04-23 12:00:00;2007-04-23;12:00;1480;3.8
2007-04-23 13:00:00;2007-04-23;13:00;3081;5.7
2007-04-23 14:00:00;2007-04-23;14:00;4100;5.7
2007-04-23 15:00:00;2007-04-23;15:00;3386;5
2007-04-23 16:00:00;2007-04-23;16:00;2293;3.5
2007-04-23 17:00:00;2007-04-23;17:00;1983;3.5
2007-04-23 18:00:00;2007-04-23;18:00;317;3.3
2007-04-23 19:00:00;2007-04-23;19:00;157;3.1
2007-04-23 20:00:00;2007-04-23;20:00;0;1.3
2007-04-23 21:00:00;2007-04-23;21:00;0;2.6
2007-04-23 22:00:00;2007-04-23;22:00;82;1.8
2007-04-23 23:00:00;2007-04-23;23:00;0;2
2007-04-24 00:00:00;2007-04-24;00:00;1305;4.6
2007-04-24 01:00:00;2007-04-24;01:00;279;1.3
2007-04-24 02:00:00;2007-04-24;02:00;0;3.5
2007-04-24 03:00:00;2007-04-24;03:00;34;3.8
2007-04-24 04:00:00;2007-04-24;04:00;394;2.7
2007-04-24 05:00:00;2007-04-24;05:00;687;3.2
2007-04-24 06:00:00;2007-04-24;06:00;1190;3.7
2007-04-24 07:00:00;2007-04-24;07:00;1778;4.1
2007-04-24 08:00:00;2007-04-24;08:00;1587;3
2007-04-24 09:00:00;2007-04-24;09:00;1339;3.3
2007-04-24 10:00:00;2007-04-24;10:00;892;3.5
2007-04-24 11:00:00;2007-04-24;11:00;1517;4.1
2007-04-24 12:00:00;2007-04-24;12:00;1743;3.4
2007-04-24 13:00:00;2007-04-24;13:00;464;1.9
2007-04-24 14:00:00;2007-04-24;14:00;529;5.1
2007-04-24 15:00:00;2007-04-24;15:00;3980;4.1
2007-04-24 16:00:00;2007-04-24;16:00;5576;6.8
2007-04-24 17:00:00;2007-04-24;17:00;8036;5.5
2007-04-24 18:00:00;2007-04-24;18:00;8352;4.9
2007-04-24 19:00:00;2007-04-24;19:00;6046;6
2007-04-24 20:00:00;2007-04-24;20:00;6022;5.8
2007-04-24 21:00:00;2007-04-24;21:00;3914;5.5
2007-04-24 22:00:00;2007-04-24;22:00;5311;5.7
2007-04-24 23:00:00;2007-04-24;23:00;4267;6.2
2007-04-25 00:00:00;2007-04-25;00:00;5843;4
2007-04-25 01:00:00;2007-04-25;01:00;6433;6.9
2007-04-25 02:00:00;2007-04-25;02:00;7487;5.8
2007-04-25 03:00:00;2007-04-25;03:00;6105;4.8
2007-04-25 04:00:00;2007-04-25;04:00;2410;4.2
2007-04-25 05:00:00;2007-04-25;05:00;845;2.8
2007-04-25 06:00:00;2007-04-25;06:00;0;1.7
2007-04-25 07:00:00;2007-04-25;07:00;0;6.4
2007-04-25 08:00:00;2007-04-25;08:00;5977;6.2
2007-04-25 09:00:00;2007-04-25;09:00;10760;7.3
2007-04-25 10:00:00;2007-04-25;10:00;15509;7.7
2007-04-25 11:00:00;2007-04-25;11:00;11929;7.8
2007-04-25 12:00:00;2007-04-25;12:00;11240;7.3
2007-04-25 13:00:00;2007-04-25;13:00;12811;7.3
2007-04-25 14:00:00;2007-04-25;14:00;16163;7.6
2007-04-25 15:00:00;2007-04-25;15:00;18809;7.2
2007-04-25 16:00:00;2007-04-25;16:00;17510;8.2
2007-04-25 17:00:00;2007-04-25;17:00;17426;7.3
2007-04-25 18:00:00;2007-04-25;18:00;18834;8
2007-04-25 19:00:00;2007-04-25;19:00;20913;7.5
2007-04-25 20:00:00;2007-04-25;20:00;19019;7
2007-04-25 21:00:00;2007-04-25;21:00;17806;6.3
2007-04-25 22:00:00;2007-04-25;22:00;14578;5.9
2007-04-25 23:00:00;2007-04-25;23:00;14278;6.3
2007-04-26 00:00:00;2007-04-26;00:00;16203;7.6
2007-04-26 01:00:00;2007-04-26;01:00;15778;7.3
2007-04-26 02:00:00;2007-04-26;02:00;16280;7.3
2007-04-26 03:00:00;2007-04-26;03:00;16099;8.6
2007-04-26 04:00:00;2007-04-26;04:00;17453;7.2
2007-04-26 05:00:00;2007-04-26;05:00;15307;5.3
2007-04-26 06:00:00;2007-04-26;06:00;8316;5
2007-04-26 07:00:00;2007-04-26;07:00;10903;5.4
2007-04-26 08:00:00;2007-04-26;08:00;17704;5.6
2007-04-26 09:00:00;2007-04-26;09:00;13901;6.8
2007-04-26 10:00:00;2007-04-26;10:00;16123;6
2007-04-26 11:00:00;2007-04-26;11:00;19019;7.2
2007-04-26 12:00:00;2007-04-26;12:00;19633;7.4
2007-04-26 13:00:00;2007-04-26;13:00;20328;8.2
2007-04-26 14:00:00;2007-04-26;14:00;20547;7.9
2007-04-26 15:00:00;2007-04-26;15:00;20453;8.2
2007-04-26 16:00:00;2007-04-26;16:00;19012;7.7
2007-04-26 17:00:00;2007-04-26;17:00;21425;7.4
2007-04-26 18:00:00;2007-04-26;18:00;22192;7.7
2007-04-26 19:00:00;2007-04-26;19:00;19493;6.5
2007-04-26 20:00:00;2007-04-26;20:00;19999;7
2007-04-26 21:00:00;2007-04-26;21:00;17615;6.2
2007-04-26 22:00:00;2007-04-26;22:00;14074;6.7
2007-04-26 23:00:00;2007-04-26;23:00;12528;8.4
2007-04-27 00:00:00;2007-04-27;00:00;17047;7.7
2007-04-27 01:00:00;2007-04-27;01:00;14399;6.1
2007-04-27 02:00:00;2007-04-27;02:00;11353;7.1
2007-04-27 03:00:00;2007-04-27;03:00;10578;6.1
2007-04-27 04:00:00;2007-04-27;04:00;7278;8
2007-04-27 05:00:00;2007-04-27;05:00;10117;5.2
2007-04-27 06:00:00;2007-04-27;06:00;8255;4.8
2007-04-27 07:00:00;2007-04-27;07:00;7243;5.1
2007-04-27 08:00:00;2007-04-27;08:00;3768;4.4
2007-04-27 09:00:00;2007-04-27;09:00;2299;4.5
2007-04-27 10:00:00;2007-04-27;10:00;4684;4.5
2007-04-27 11:00:00;2007-04-27;11:00;2344;4.4
2007-04-27 12:00:00;2007-04-27;12:00;2089;4.9
2007-04-27 13:00:00;2007-04-27;13:00;2712;4.5
2007-04-27 14:00:00;2007-04-27;14:00;1252;4.1
2007-04-27 15:00:00;2007-04-27;15:00;1861;4.8
2007-04-27 16:00:00;2007-04-27;16:00;2030;4.9
2007-04-27 17:00:00;2007-04-27;17:00;3486;6.3
2007-04-27 18:00:00;2007-04-27;18:00;2108;5.4
2007-04-27 19:00:00;2007-04-27;19:00;7140;7.3
2007-04-27 20:00:00;2007-04-27;20:00;6179;6.2
2007-04-27 21:00:00;2007-04-27;21:00;4340;4.9
2007-04-27 22:00:00;2007-04-27;22:00;5690;7.3
2007-04-27 23:00:00;2007-04-27;23:00;6394;6
2007-04-28 00:00:00;2007-04-28;00:00;4771;5.6
2007-04-28 01:00:00;2007-04-28;01:00;3437;5.5
2007-04-28 02:00:00;2007-04-28;02:00;2012;4.8
2007-04-28 03:00:00;2007-04-28;03:00;4040;6.1
2007-04-28 04:00:00;2007-04-28;04:00;4296;5.8
2007-04-28 05:00:00;2007-04-28;05:00;2166;5.1
2007-04-28 06:00:00;2007-04-28;06:00;2049;3.2
2007-04-28 07:00:00;2007-04-28;07:00;96;2.3
2007-04-28 08:00:00;2007-04-28;08:00;15;3.6
2007-04-28 09:00:00;2007-04-28;09:00;26;2.9
2007-04-28 10:00:00;2007-04-28;10:00;30;1.8
2007-04-28 11:00:00;2007-04-28;11:00;0;0.9
2007-04-28 12:00:00;2007-04-28;12:00;0;2
2007-04-28 13:00:00;2007-04-28;13:00;0;2.7
2007-04-28 14:00:00;2007-04-28;14:00;0;3.4
2007-04-28 15:00:00;2007-04-28;15:00;2;2.6
2007-04-28 16:00:00;2007-04-28;16:00;0;2.4
2007-04-28 17:00:00;2007-04-28;17:00;0;2.7
2007-04-28 18:00:00;2007-04-28;18:00;24;1.8
2007-04-28 19:00:00;2007-04-28;19:00;0;2.6
2007-04-28 20:00:00;2007-04-28;20:00;38;3
2007-04-28 21:00:00;2007-04-28;21:00;174;3.1
2007-04-28 22:00:00;2007-04-28;22:00;479;3.3
2007-04-28 23:00:00;2007-04-28;23:00;454;3.9
2007-04-29 00:00:00;2007-04-29;00:00;120;2
2007-04-29 01:00:00;2007-04-29;01:00;0;2.1
2007-04-29 02:00:00;2007-04-29;02:00;0;1.7
2007-04-29 03:00:00;2007-04-29;03:00;0;0.9
2007-04-29 04:00:00;2007-04-29;04:00;0;0.9
2007-04-29 05:00:00;2007-04-29;05:00;0;1.1
2007-04-29 06:00:00;2007-04-29;06:00;0;3.1
2007-04-29 07:00:00;2007-04-29;07:00;1;3.3
2007-04-29 08:00:00;2007-04-29;08:00;24;4.3
2007-04-29 09:00:00;2007-04-29;09:00;483;4.4
2007-04-29 10:00:00;2007-04-29;10:00;1464;4.3
2007-04-29 11:00:00;2007-04-29;11:00;1175;4.2
2007-04-29 12:00:00;2007-04-29;12:00;1501;4.5
2007-04-29 13:00:00;2007-04-29;13:00;2946;4.6
2007-04-29 14:00:00;2007-04-29;14:00;4965;5.9
2007-04-29 15:00:00;2007-04-29;15:00;6344;5.5
2007-04-29 16:00:00;2007-04-29;16:00;11719;8
2007-04-29 17:00:00;2007-04-29;17:00;13767;8.5
2007-04-29 18:00:00;2007-04-29;18:00;16668;7.6
2007-04-29 19:00:00;2007-04-29;19:00;16818;8.2
2007-04-29 20:00:00;2007-04-29;20:00;18933;7.9
2007-04-29 21:00:00;2007-04-29;21:00;7611;3.2
2007-04-29 22:00:00;2007-04-29;22:00;911;4.4
2007-04-29 23:00:00;2007-04-29;23:00;3973;8.3
2007-04-30 00:00:00;2007-04-30;00:00;6020;7.4
2007-04-30 01:00:00;2007-04-30;01:00;7670;7.3
2007-04-30 02:00:00;2007-04-30;02:00;4766;6
2007-04-30 03:00:00;2007-04-30;03:00;973;2.5
2007-04-30 04:00:00;2007-04-30;04:00;25;2.6
2007-04-30 05:00:00;2007-04-30;05:00;1635;4.5
2007-04-30 06:00:00;2007-04-30;06:00;2659;3.3
2007-04-30 07:00:00;2007-04-30;07:00;3234;4.8
2007-04-30 08:00:00;2007-04-30;08:00;5180;4.8
2007-04-30 09:00:00;2007-04-30;09:00;2827;5.4
2007-04-30 10:00:00;2007-04-30;10:00;1846;2.1
2007-04-30 11:00:00;2007-04-30;11:00;0;2
2007-04-30 12:00:00;2007-04-30;12:00;582;3.8
2007-04-30 13:00:00;2007-04-30;13:00;1764;3.8
2007-04-30 14:00:00;2007-04-30;14:00;1672;4
2007-04-30 15:00:00;2007-04-30;15:00;1859;3.8
2007-04-30 16:00:00;2007-04-30;16:00;2260;4
2007-04-30 17:00:00;2007-04-30;17:00;679;4.4
2007-04-30 18:00:00;2007-04-30;18:00;2785;4.6
2007-04-30 19:00:00;2007-04-30;19:00;160;2.3
2007-04-30 20:00:00;2007-04-30;20:00;1543;4
2007-04-30 21:00:00;2007-04-30;21:00;2378;4.9
2007-04-30 22:00:00;2007-04-30;22:00;1763;3.5
2007-04-30 23:00:00;2007-04-30;23:00;2643;7.7
2007-05-01 00:00:00;2007-05-01;00:00;4289;5.2
2007-05-01 01:00:00;2007-05-01;01:00;2472;3.9
2007-05-01 02:00:00;2007-05-01;02:00;1603;3.8
2007-05-01 03:00:00;2007-05-01;03:00;2422;4.9
2007-05-01 04:00:00;2007-05-01;04:00;5501;6.9
2007-05-01 05:00:00;2007-05-01;05:00;8897;6.6
2007-05-01 06:00:00;2007-05-01;06:00;6532;7.1
2007-05-01 07:00:00;2007-05-01;07:00;10026;7.5
2007-05-01 08:00:00;2007-05-01;08:00;11674;7.4
2007-05-01 09:00:00;2007-05-01;09:00;11658;7.7
2007-05-01 10:00:00;2007-05-01;10:00;11340;8.4
2007-05-01 11:00:00;2007-05-01;11:00;5592;6
2007-05-01 12:00:00;2007-05-01;12:00;10890;6.6
2007-05-01 13:00:00;2007-05-01;13:00;15912;5.7
2007-05-01 14:00:00;2007-05-01;14:00;13371;8
2007-05-01 15:00:00;2007-05-01;15:00;20244;8.4
2007-05-01 16:00:00;2007-05-01;16:00;13926;9
2007-05-01 17:00:00;2007-05-01;17:00;15042;6.6
2007-05-01 18:00:00;2007-05-01;18:00;12586;6
2007-05-01 19:00:00;2007-05-01;19:00;11891;6.4
2007-05-01 20:00:00;2007-05-01;20:00;18011;8.1
2007-05-01 21:00:00;2007-05-01;21:00;13570;7.2
2007-05-01 22:00:00;2007-05-01;22:00;8180;6.7
2007-05-01 23:00:00;2007-05-01;23:00;6012;6.1
2007-05-02 00:00:00;2007-05-02;00:00;5168;7.4
2007-05-02 01:00:00;2007-05-02;01:00;8352;7.4
2007-05-02 02:00:00;2007-05-02;02:00;6456;7.7
2007-05-02 03:00:00;2007-05-02;03:00;4862;6.4
2007-05-02 04:00:00;2007-05-02;04:00;4554;6.1
2007-05-02 05:00:00;2007-05-02;05:00;6300;6
2007-05-02 06:00:00;2007-05-02;06:00;6109;5.5
2007-05-02 07:00:00;2007-05-02;07:00;5139;5.2
2007-05-02 08:00:00;2007-05-02;08:00;5125;6.3
2007-05-02 09:00:00;2007-05-02;09:00;3337;4.5
2007-05-02 10:00:00;2007-05-02;10:00;333;2.1
2007-05-02 11:00:00;2007-05-02;11:00;105;3.7
2007-05-02 12:00:00;2007-05-02;12:00;823;3.9
2007-05-02 13:00:00;2007-05-02;13:00;149;3.1
2007-05-02 14:00:00;2007-05-02;14:00;300;4.3
2007-05-02 15:00:00;2007-05-02;15:00;37;2
2007-05-02 16:00:00;2007-05-02;16:00;0;2.2
2007-05-02 17:00:00;2007-05-02;17:00;0;3.5
2007-05-02 18:00:00;2007-05-02;18:00;1413;3.3
2007-05-02 19:00:00;2007-05-02;19:00;992;4.8
2007-05-02 20:00:00;2007-05-02;20:00;2508;5.4
2007-05-02 21:00:00;2007-05-02;21:00;2842;5
2007-05-02 22:00:00;2007-05-02;22:00;5139;7.1
2007-05-02 23:00:00;2007-05-02;23:00;3822;6.6
2007-05-03 00:00:00;2007-05-03;00:00;5402;7.7
2007-05-03 01:00:00;2007-05-03;01:00;7001;8
2007-05-03 02:00:00;2007-05-03;02:00;9768;6.9
2007-05-03 03:00:00;2007-05-03;03:00;8026;9.1
2007-05-03 04:00:00;2007-05-03;04:00;14208;10.7
2007-05-03 05:00:00;2007-05-03;05:00;14893;11.1
2007-05-03 06:00:00;2007-05-03;06:00;18445;9.6
2007-05-03 07:00:00;2007-05-03;07:00;17155;9.1
2007-05-03 08:00:00;2007-05-03;08:00;23230;8.9
2007-05-03 09:00:00;2007-05-03;09:00;17709;7.7
2007-05-03 10:00:00;2007-05-03;10:00;9497;6.5
2007-05-03 11:00:00;2007-05-03;11:00;13456;6.5
2007-05-03 12:00:00;2007-05-03;12:00;16514;5.7
2007-05-03 13:00:00;2007-05-03;13:00;15075;6.3
2007-05-03 14:00:00;2007-05-03;14:00;13848;6.3
2007-05-03 15:00:00;2007-05-03;15:00;8115;6.2
2007-05-03 16:00:00;2007-05-03;16:00;11208;6.5
2007-05-03 17:00:00;2007-05-03;17:00;11261;6.5
2007-05-03 18:00:00;2007-05-03;18:00;13500;7.7
2007-05-03 19:00:00;2007-05-03;19:00;13694;8.2
2007-05-03 20:00:00;2007-05-03;20:00;13006;7.6
2007-05-03 21:00:00;2007-05-03;21:00;14062;8.7
2007-05-03 22:00:00;2007-05-03;22:00;12088;7.2
2007-05-03 23:00:00;2007-05-03;23:00;11515;7.9
2007-05-04 00:00:00;2007-05-04;00:00;10003;6.9
2007-05-04 01:00:00;2007-05-04;01:00;6517;6.8
2007-05-04 02:00:00;2007-05-04;02:00;5895;6.6
2007-05-04 03:00:00;2007-05-04;03:00;2950;3.7
2007-05-04 04:00:00;2007-05-04;04:00;1899;3.5
2007-05-04 05:00:00;2007-05-04;05:00;931;2.6
2007-05-04 06:00:00;2007-05-04;06:00;2075;3.3
2007-05-04 07:00:00;2007-05-04;07:00;2257;4.1
2007-05-04 08:00:00;2007-05-04;08:00;1331;2.9
2007-05-04 09:00:00;2007-05-04;09:00;1618;3.8
2007-05-04 10:00:00;2007-05-04;10:00;2730;4.5
2007-05-04 11:00:00;2007-05-04;11:00;2192;3.6
2007-05-04 12:00:00;2007-05-04;12:00;1420;3.6
2007-05-04 13:00:00;2007-05-04;13:00;1990;4.3
2007-05-04 14:00:00;2007-05-04;14:00;3629;4.2
2007-05-04 15:00:00;2007-05-04;15:00;4225;5.7
2007-05-04 16:00:00;2007-05-04;16:00;6028;7.4
2007-05-04 17:00:00;2007-05-04;17:00;10966;6.3
2007-05-04 18:00:00;2007-05-04;18:00;14647;6.9
2007-05-04 19:00:00;2007-05-04;19:00;14327;6.5
2007-05-04 20:00:00;2007-05-04;20:00;11981;8.5
2007-05-04 21:00:00;2007-05-04;21:00;15433;8.6
2007-05-04 22:00:00;2007-05-04;22:00;22367;9.3
2007-05-04 23:00:00;2007-05-04;23:00;20607;8.4
2007-05-05 00:00:00;2007-05-05;00:00;22655;9.4
2007-05-05 01:00:00;2007-05-05;01:00;18658;10.9
2007-05-05 02:00:00;2007-05-05;02:00;15609;8.3
2007-05-05 03:00:00;2007-05-05;03:00;12900;6.5
2007-05-05 04:00:00;2007-05-05;04:00;13188;9
2007-05-05 05:00:00;2007-05-05;05:00;12960;8.8
2007-05-05 06:00:00;2007-05-05;06:00;11064;8.5
2007-05-05 07:00:00;2007-05-05;07:00;9642;6.7
2007-05-05 08:00:00;2007-05-05;08:00;8099;5.8
2007-05-05 09:00:00;2007-05-05;09:00;7401;6.4
2007-05-05 10:00:00;2007-05-05;10:00;6359;5.3
2007-05-05 11:00:00;2007-05-05;11:00;7532;5.3
2007-05-05 12:00:00;2007-05-05;12:00;5642;5.5
2007-05-05 13:00:00;2007-05-05;13:00;6977;6.5
2007-05-05 14:00:00;2007-05-05;14:00;11279;7.1
2007-05-05 15:00:00;2007-05-05;15:00;13967;7.3
2007-05-05 16:00:00;2007-05-05;16:00;16888;8
2007-05-05 17:00:00;2007-05-05;17:00;16662;8.5
2007-05-05 18:00:00;2007-05-05;18:00;19833;8
2007-05-05 19:00:00;2007-05-05;19:00;19415;8.1
2007-05-05 20:00:00;2007-05-05;20:00;13484;6.1
2007-05-05 21:00:00;2007-05-05;21:00;7626;6.1
2007-05-05 22:00:00;2007-05-05;22:00;6491;6.3
2007-05-05 23:00:00;2007-05-05;23:00;8068;8.4
2007-05-06 00:00:00;2007-05-06;00:00;11017;5.6
2007-05-06 01:00:00;2007-05-06;01:00;11511;5.9
2007-05-06 02:00:00;2007-05-06;02:00;6204;6.1
2007-05-06 03:00:00;2007-05-06;03:00;3120;4.5
2007-05-06 04:00:00;2007-05-06;04:00;1892;5.7
2007-05-06 05:00:00;2007-05-06;05:00;3314;6.1
2007-05-06 06:00:00;2007-05-06;06:00;5520;7.7
2007-05-06 07:00:00;2007-05-06;07:00;6275;7.3
2007-05-06 08:00:00;2007-05-06;08:00;7148;6.5
2007-05-06 09:00:00;2007-05-06;09:00;4117;4.5
